,subject_id,round,overall_round,price,cost,service_level,expediting_cost,salvage_value,optimum,order,demand,leftover,shortage,lagleftover,lagshortage,lagdemand,gender,age,semester,related_course,program,treatment_id,included_treatment,study,experiment,playing_order,bundle,expediting_level,related_course_r,distance_opt,round_r,subject_id_r,exp_profit_norm,proportion_max_exp_profit
5142,172,13,13,12,3.0,1.0,30,0,90.0,67,72,0,5,0.0,33.0,71.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,23.0,13,171,0.9330151740000001,0.9330151740000001
5143,172,14,14,12,3.0,1.0,30,0,90.0,49,23,26,0,0.0,5.0,72.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,41.0,14,171,0.7902838959999999,0.7902838959999999
5144,172,15,15,12,3.0,1.0,30,0,90.0,31,82,0,51,26.0,0.0,23.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,59.0,15,171,0.568257465,0.568257465
5145,172,16,16,12,3.0,1.0,30,0,90.0,52,41,11,0,0.0,51.0,82.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,38.0,16,171,0.81957905,0.81957905
5146,172,17,17,12,3.0,1.0,30,0,90.0,21,12,9,0,11.0,0.0,41.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,69.0,17,171,0.410646109,0.410646109
5147,172,18,18,12,3.0,1.0,30,0,90.0,45,64,0,19,9.0,0.0,12.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,45.0,18,171,0.747797357,0.747797357
5148,172,19,19,12,3.0,1.0,30,0,90.0,63,99,0,36,0.0,19.0,64.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,27.0,19,171,0.90814978,0.90814978
5149,172,20,20,12,3.0,1.0,30,0,90.0,36,17,19,0,0.0,36.0,99.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,54.0,20,171,0.6378854629999999,0.6378854629999999
5150,172,21,21,12,3.0,1.0,30,0,90.0,51,62,0,11,19.0,0.0,17.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,39.0,21,171,0.8100587370000001,0.8100587370000001
5151,172,22,22,12,3.0,1.0,30,0,90.0,19,12,7,0,0.0,11.0,62.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,71.0,22,171,0.37618698,0.37618698
5152,172,23,23,12,3.0,1.0,30,0,90.0,43,31,12,0,7.0,0.0,12.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,47.0,23,171,0.725085658,0.725085658
5153,172,24,24,12,3.0,1.0,30,0,90.0,46,88,0,42,12.0,0.0,31.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,44.0,24,171,0.758786099,0.758786099
5154,172,25,25,12,3.0,1.0,30,0,90.0,67,88,0,21,0.0,42.0,88.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,23.0,25,171,0.9330151740000001,0.9330151740000001
5155,172,26,26,12,3.0,1.0,30,0,90.0,28,55,0,27,0.0,21.0,88.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,62.0,26,171,0.523543808,0.523543808
5156,172,27,27,12,3.0,1.0,30,0,90.0,39,1,38,0,0.0,27.0,55.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,51.0,27,171,0.676725404,0.676725404
5157,172,28,28,12,3.0,1.0,30,0,90.0,23,44,0,21,38.0,0.0,1.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,67.0,28,171,0.444126285,0.444126285
5158,172,29,29,12,3.0,1.0,30,0,90.0,67,20,47,0,0.0,21.0,44.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,23.0,29,171,0.9330151740000001,0.9330151740000001
5159,172,30,30,12,3.0,1.0,30,0,90.0,58,36,22,0,47.0,0.0,20.0,Female,6.0,8.0,No,Other Eng,9,1,Robustness study,Main,,,Unprofitable,No,32.0,30,171,0.8715614290000001,0.8715614290000001
5160,173,1,1,12,3.0,1.0,4,0,25.0,50,48,2,0,,,,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,1,172,0.887417219,0.887417219
5161,173,2,2,12,3.0,1.0,4,0,25.0,60,5,55,0,2.0,0.0,48.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,2,172,0.7805739509999999,0.7805739509999999
5162,173,3,3,12,3.0,1.0,4,0,25.0,60,67,0,7,55.0,0.0,5.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,3,172,0.7805739509999999,0.7805739509999999
5163,173,4,4,12,3.0,1.0,4,0,25.0,70,18,52,0,0.0,7.0,67.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,45.0,4,172,0.638410596,0.638410596
5164,173,5,5,12,3.0,1.0,4,0,25.0,60,66,0,6,52.0,0.0,18.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,5,172,0.7805739509999999,0.7805739509999999
5165,173,6,6,12,3.0,1.0,4,0,25.0,20,43,0,23,0.0,6.0,66.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,5.0,6,172,0.99602649,0.99602649
5166,173,7,7,12,3.0,1.0,4,0,25.0,60,18,42,0,0.0,23.0,43.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,7,172,0.7805739509999999,0.7805739509999999
5167,173,8,8,12,3.0,1.0,4,0,25.0,50,79,0,29,42.0,0.0,18.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,8,172,0.887417219,0.887417219
5168,173,9,9,12,3.0,1.0,4,0,25.0,50,87,0,37,0.0,29.0,79.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,9,172,0.887417219,0.887417219
5169,173,10,10,12,3.0,1.0,4,0,25.0,50,42,8,0,0.0,37.0,87.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,10,172,0.887417219,0.887417219
5170,173,11,11,12,3.0,1.0,4,0,25.0,70,55,15,0,8.0,0.0,42.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,45.0,11,172,0.638410596,0.638410596
5171,173,12,12,12,3.0,1.0,4,0,25.0,60,18,42,0,15.0,0.0,55.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,12,172,0.7805739509999999,0.7805739509999999
5172,173,13,13,12,3.0,1.0,4,0,25.0,60,86,0,26,42.0,0.0,18.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,13,172,0.7805739509999999,0.7805739509999999
5173,173,14,14,12,3.0,1.0,4,0,25.0,50,28,22,0,0.0,26.0,86.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,14,172,0.887417219,0.887417219
5174,173,15,15,12,3.0,1.0,4,0,25.0,50,35,15,0,22.0,0.0,28.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,15,172,0.887417219,0.887417219
5175,173,16,16,12,3.0,1.0,4,0,25.0,50,83,0,33,15.0,0.0,35.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,16,172,0.887417219,0.887417219
5176,173,17,17,12,3.0,1.0,4,0,25.0,50,51,0,1,0.0,33.0,83.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,17,172,0.887417219,0.887417219
5177,173,18,18,12,3.0,1.0,4,0,25.0,50,91,0,41,0.0,1.0,51.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,25.0,18,172,0.887417219,0.887417219
5178,173,19,19,12,3.0,1.0,4,0,25.0,60,80,0,20,0.0,41.0,91.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,19,172,0.7805739509999999,0.7805739509999999
5179,173,20,20,12,3.0,1.0,4,0,25.0,70,52,18,0,0.0,20.0,80.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,45.0,20,172,0.638410596,0.638410596
5180,173,21,21,12,3.0,1.0,4,0,25.0,60,40,20,0,18.0,0.0,52.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,21,172,0.7805739509999999,0.7805739509999999
5181,173,22,22,12,3.0,1.0,4,0,25.0,60,75,0,15,20.0,0.0,40.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,22,172,0.7805739509999999,0.7805739509999999
5182,173,23,23,12,3.0,1.0,4,0,25.0,60,14,46,0,0.0,15.0,75.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,23,172,0.7805739509999999,0.7805739509999999
5183,173,24,24,12,3.0,1.0,4,0,25.0,60,69,0,9,46.0,0.0,14.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,24,172,0.7805739509999999,0.7805739509999999
5184,173,25,25,12,3.0,1.0,4,0,25.0,60,100,0,40,0.0,9.0,69.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,25,172,0.7805739509999999,0.7805739509999999
5185,173,26,26,12,3.0,1.0,4,0,25.0,60,91,0,31,0.0,40.0,100.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,26,172,0.7805739509999999,0.7805739509999999
5186,173,27,27,12,3.0,1.0,4,0,25.0,70,98,0,28,0.0,31.0,91.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,45.0,27,172,0.638410596,0.638410596
5187,173,28,28,12,3.0,1.0,4,0,25.0,70,5,65,0,0.0,28.0,98.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,45.0,28,172,0.638410596,0.638410596
5188,173,29,29,12,3.0,1.0,4,0,25.0,70,32,38,0,65.0,0.0,5.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,45.0,29,172,0.638410596,0.638410596
5189,173,30,30,12,3.0,1.0,4,0,25.0,60,99,0,39,38.0,0.0,32.0,Male,6.0,10.0,No,Other Eng,8,1,Robustness study,Main,,,Profitable,No,35.0,30,172,0.7805739509999999,0.7805739509999999
5190,174,1,1,12,3.0,1.0,4,0,25.0,45,7,38,0,,,,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,20.0,1,173,0.927593819,0.927593819
5191,174,2,2,12,3.0,1.0,4,0,25.0,45,60,0,15,38.0,0.0,7.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,20.0,2,173,0.927593819,0.927593819
5192,174,3,3,12,3.0,1.0,4,0,25.0,60,19,41,0,0.0,15.0,60.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,3,173,0.7805739509999999,0.7805739509999999
5193,174,4,4,12,3.0,1.0,4,0,25.0,55,97,0,42,41.0,0.0,19.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,30.0,4,173,0.8384105959999999,0.8384105959999999
5194,174,5,5,12,3.0,1.0,4,0,25.0,60,1,59,0,0.0,42.0,97.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,5,173,0.7805739509999999,0.7805739509999999
5195,174,6,6,12,3.0,1.0,4,0,25.0,55,50,5,0,59.0,0.0,1.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,30.0,6,173,0.8384105959999999,0.8384105959999999
5196,174,7,7,12,3.0,1.0,4,0,25.0,44,33,11,0,5.0,0.0,50.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,19.0,7,173,0.9345695359999999,0.9345695359999999
5197,174,8,8,12,3.0,1.0,4,0,25.0,50,67,0,17,11.0,0.0,33.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,25.0,8,173,0.887417219,0.887417219
5198,174,9,9,12,3.0,1.0,4,0,25.0,30,46,0,16,0.0,17.0,67.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,5.0,9,173,0.995143488,0.995143488
5199,174,10,10,12,3.0,1.0,4,0,25.0,50,18,32,0,0.0,16.0,46.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,25.0,10,173,0.887417219,0.887417219
5200,174,11,11,12,3.0,1.0,4,0,25.0,70,82,0,12,32.0,0.0,18.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,45.0,11,173,0.638410596,0.638410596
5201,174,12,12,12,3.0,1.0,4,0,25.0,50,20,30,0,0.0,12.0,82.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,25.0,12,173,0.887417219,0.887417219
5202,174,13,13,12,3.0,1.0,4,0,25.0,60,67,0,7,30.0,0.0,20.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,13,173,0.7805739509999999,0.7805739509999999
5203,174,14,14,12,3.0,1.0,4,0,25.0,30,77,0,47,0.0,7.0,67.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,5.0,14,173,0.995143488,0.995143488
5204,174,15,15,12,3.0,1.0,4,0,25.0,30,68,0,38,0.0,47.0,77.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,5.0,15,173,0.995143488,0.995143488
5205,174,16,16,12,3.0,1.0,4,0,25.0,50,91,0,41,0.0,38.0,68.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,25.0,16,173,0.887417219,0.887417219
5206,174,17,17,12,3.0,1.0,4,0,25.0,60,32,28,0,0.0,41.0,91.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,17,173,0.7805739509999999,0.7805739509999999
5207,174,18,18,12,3.0,1.0,4,0,25.0,60,91,0,31,28.0,0.0,32.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,18,173,0.7805739509999999,0.7805739509999999
5208,174,19,19,12,3.0,1.0,4,0,25.0,60,73,0,13,0.0,31.0,91.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,19,173,0.7805739509999999,0.7805739509999999
5209,174,20,20,12,3.0,1.0,4,0,25.0,60,44,16,0,0.0,13.0,73.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,20,173,0.7805739509999999,0.7805739509999999
5210,174,21,21,12,3.0,1.0,4,0,25.0,60,42,18,0,16.0,0.0,44.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,21,173,0.7805739509999999,0.7805739509999999
5211,174,22,22,12,3.0,1.0,4,0,25.0,60,85,0,25,18.0,0.0,42.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,22,173,0.7805739509999999,0.7805739509999999
5212,174,23,23,12,3.0,1.0,4,0,25.0,70,95,0,25,0.0,25.0,85.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,45.0,23,173,0.638410596,0.638410596
5213,174,24,24,12,3.0,1.0,4,0,25.0,70,6,64,0,0.0,25.0,95.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,45.0,24,173,0.638410596,0.638410596
5214,174,25,25,12,3.0,1.0,4,0,25.0,70,80,0,10,64.0,0.0,6.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,45.0,25,173,0.638410596,0.638410596
5215,174,26,26,12,3.0,1.0,4,0,25.0,80,32,48,0,0.0,10.0,80.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,55.0,26,173,0.460927152,0.460927152
5216,174,27,27,12,3.0,1.0,4,0,25.0,80,45,35,0,48.0,0.0,32.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,55.0,27,173,0.460927152,0.460927152
5217,174,28,28,12,3.0,1.0,4,0,25.0,80,59,21,0,35.0,0.0,45.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,55.0,28,173,0.460927152,0.460927152
5218,174,29,29,12,3.0,1.0,4,0,25.0,80,63,17,0,21.0,0.0,59.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,55.0,29,173,0.460927152,0.460927152
5219,174,30,30,12,3.0,1.0,4,0,25.0,80,87,0,7,17.0,0.0,63.0,Male,5.0,6.0,Currently attending,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,55.0,30,173,0.460927152,0.460927152
5220,175,1,1,12,3.0,1.0,4,0,25.0,25,89,0,64,,,,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,0.0,1,174,1.0,1.0
5221,175,2,2,12,3.0,1.0,4,0,25.0,25,64,0,39,0.0,64.0,89.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,0.0,2,174,1.0,1.0
5222,175,3,3,12,3.0,1.0,4,0,25.0,30,49,0,19,0.0,39.0,64.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,3,174,0.995143488,0.995143488
5223,175,4,4,12,3.0,1.0,4,0,25.0,30,62,0,32,0.0,19.0,49.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,4,174,0.995143488,0.995143488
5224,175,5,5,12,3.0,1.0,4,0,25.0,40,39,1,0,0.0,32.0,62.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,15.0,5,174,0.958940397,0.958940397
5225,175,6,6,12,3.0,1.0,4,0,25.0,30,35,0,5,1.0,0.0,39.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,6,174,0.995143488,0.995143488
5226,175,7,7,12,3.0,1.0,4,0,25.0,25,39,0,14,0.0,5.0,35.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,0.0,7,174,1.0,1.0
5227,175,8,8,12,3.0,1.0,4,0,25.0,30,39,0,9,0.0,14.0,39.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,8,174,0.995143488,0.995143488
5228,175,9,9,12,3.0,1.0,4,0,25.0,35,89,0,54,0.0,9.0,39.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,9,174,0.9814569540000001,0.9814569540000001
5229,175,10,10,12,3.0,1.0,4,0,25.0,40,94,0,54,0.0,54.0,89.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,15.0,10,174,0.958940397,0.958940397
5230,175,11,11,12,3.0,1.0,4,0,25.0,45,82,0,37,0.0,54.0,94.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,20.0,11,174,0.927593819,0.927593819
5231,175,12,12,12,3.0,1.0,4,0,25.0,50,37,13,0,0.0,37.0,82.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,25.0,12,174,0.887417219,0.887417219
5232,175,13,13,12,3.0,1.0,4,0,25.0,35,23,12,0,13.0,0.0,37.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,13,174,0.9814569540000001,0.9814569540000001
5233,175,14,14,12,3.0,1.0,4,0,25.0,25,2,23,0,12.0,0.0,23.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,0.0,14,174,1.0,1.0
5234,175,15,15,12,3.0,1.0,4,0,25.0,25,92,0,67,23.0,0.0,2.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,0.0,15,174,1.0,1.0
5235,175,16,16,12,3.0,1.0,4,0,25.0,30,76,0,46,0.0,67.0,92.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,16,174,0.995143488,0.995143488
5236,175,17,17,12,3.0,1.0,4,0,25.0,35,22,13,0,0.0,46.0,76.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,17,174,0.9814569540000001,0.9814569540000001
5237,175,18,18,12,3.0,1.0,4,0,25.0,30,90,0,60,13.0,0.0,22.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,18,174,0.995143488,0.995143488
5238,175,19,19,12,3.0,1.0,4,0,25.0,35,12,23,0,0.0,60.0,90.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,19,174,0.9814569540000001,0.9814569540000001
5239,175,20,20,12,3.0,1.0,4,0,25.0,35,18,17,0,23.0,0.0,12.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,20,174,0.9814569540000001,0.9814569540000001
5240,175,21,21,12,3.0,1.0,4,0,25.0,30,39,0,9,17.0,0.0,18.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,21,174,0.995143488,0.995143488
5241,175,22,22,12,3.0,1.0,4,0,25.0,30,84,0,54,0.0,9.0,39.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,5.0,22,174,0.995143488,0.995143488
5242,175,23,23,12,3.0,1.0,4,0,25.0,35,53,0,18,0.0,54.0,84.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,23,174,0.9814569540000001,0.9814569540000001
5243,175,24,24,12,3.0,1.0,4,0,25.0,35,39,0,4,0.0,18.0,53.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,24,174,0.9814569540000001,0.9814569540000001
5244,175,25,25,12,3.0,1.0,4,0,25.0,35,45,0,10,0.0,4.0,39.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,25,174,0.9814569540000001,0.9814569540000001
5245,175,26,26,12,3.0,1.0,4,0,25.0,35,50,0,15,0.0,10.0,45.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,10.0,26,174,0.9814569540000001,0.9814569540000001
5246,175,27,27,12,3.0,1.0,4,0,25.0,40,39,1,0,0.0,15.0,50.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,15.0,27,174,0.958940397,0.958940397
5247,175,28,28,12,3.0,1.0,4,0,25.0,40,36,4,0,1.0,0.0,39.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,15.0,28,174,0.958940397,0.958940397
5248,175,29,29,12,3.0,1.0,4,0,25.0,40,11,29,0,4.0,0.0,36.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,15.0,29,174,0.958940397,0.958940397
5249,175,30,30,12,3.0,1.0,4,0,25.0,40,25,15,0,29.0,0.0,11.0,Female,7.0,11.0,Past semesters,Business,8,1,Robustness study,Main,,,Profitable,Yes,15.0,30,174,0.958940397,0.958940397
5250,176,1,1,12,3.0,1.0,4,0,25.0,30,31,0,1,,,,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,5.0,1,175,0.995143488,0.995143488
5251,176,2,2,12,3.0,1.0,4,0,25.0,60,18,42,0,0.0,1.0,31.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,35.0,2,175,0.7805739509999999,0.7805739509999999
5252,176,3,3,12,3.0,1.0,4,0,25.0,30,73,0,43,42.0,0.0,18.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,5.0,3,175,0.995143488,0.995143488
5253,176,4,4,12,3.0,1.0,4,0,25.0,20,17,3,0,0.0,43.0,73.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,5.0,4,175,0.99602649,0.99602649
5254,176,5,5,12,3.0,1.0,4,0,25.0,20,8,12,0,3.0,0.0,17.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,5.0,5,175,0.99602649,0.99602649
5255,176,6,6,12,3.0,1.0,4,0,25.0,10,51,0,41,12.0,0.0,8.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,15.0,6,175,0.961589404,0.961589404
5256,176,7,7,12,3.0,1.0,4,0,25.0,10,54,0,44,0.0,41.0,51.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,15.0,7,175,0.961589404,0.961589404
5257,176,8,8,12,3.0,1.0,4,0,25.0,10,76,0,66,0.0,44.0,54.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,15.0,8,175,0.961589404,0.961589404
5258,176,9,9,12,3.0,1.0,4,0,25.0,10,44,0,34,0.0,66.0,76.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,15.0,9,175,0.961589404,0.961589404
5259,176,10,10,12,3.0,1.0,4,0,25.0,10,69,0,59,0.0,34.0,44.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,15.0,10,175,0.961589404,0.961589404
5260,176,11,11,12,3.0,1.0,4,0,25.0,40,2,38,0,0.0,59.0,69.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,15.0,11,175,0.958940397,0.958940397
5261,176,12,12,12,3.0,1.0,4,0,25.0,2,93,0,91,38.0,0.0,2.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,23.0,12,175,0.9086092720000001,0.9086092720000001
5262,176,13,13,12,3.0,1.0,4,0,25.0,10,64,0,54,0.0,91.0,93.0,Female,6.0,10.0,Past semesters,Industrial Eng,8,1,Robustness study,Main,,,Profitable,Yes,15.0,13,175,0.961589404,0.961589404
